https://www.CryptoDataDownload.com
uniq,date,symbol,open,high,low,close,Volume 1INCH,Volume USD
1645790400000,2022-02-25 12:00:00,1INCH/USD,1.3561,1.5031,1.3561,1.428,39506.03636,56414.61992208
1645761600000,2022-02-25 04:00:00,1INCH/USD,1.3509,1.5031,1.3136,1.458,37065.377634,54041.32059037199
1645704000000,2022-02-24 12:00:00,1INCH/USD,1.2278,1.3661,1.2102,1.3561,13712.015484,18594.8641978524
1645675200000,2022-02-24 04:00:00,1INCH/USD,1.2563,1.3591,1.2563,1.3509,1590.515688,2148.6276429192
1645617600000,2022-02-23 12:00:00,1INCH/USD,1.4664,1.4831,1.1811,1.2278,84243.447706,103434.10509342681
1645588800000,2022-02-23 04:00:00,1INCH/USD,1.4163,1.4831,1.2508,1.2563,72275.280488,90799.4348770744
1645531200000,2022-02-22 12:00:00,1INCH/USD,1.3976,1.4794,1.3822,1.4664,8800.556024,12905.135353593598
1645502400000,2022-02-22 04:00:00,1INCH/USD,1.3213,1.4366,1.3201,1.4163,12402.330017,17565.4200030771
1645444800000,2022-02-21 12:00:00,1INCH/USD,1.4646,1.5181,1.3139,1.3976,27957.320324,39073.1508848224
1645416000000,2022-02-21 04:00:00,1INCH/USD,1.5242,1.5512,1.3139,1.3213,32121.905431,42442.6736459803
1645358400000,2022-02-20 12:00:00,1INCH/USD,1.5037,1.5512,1.4583,1.4646,18999.678915,27826.929738909
1645329600000,2022-02-20 04:00:00,1INCH/USD,1.5388,1.5482,1.4638,1.5242,15569.621415,23731.216960743
1645272000000,2022-02-19 12:00:00,1INCH/USD,1.5394,1.5982,1.4693,1.5037,25108.081647,37755.0223725939
1645243200000,2022-02-19 04:00:00,1INCH/USD,1.5841,1.6042,1.5251,1.5388,21920.152869,33730.7312348172
1645185600000,2022-02-18 12:00:00,1INCH/USD,1.611,1.6303,1.5251,1.5394,17555.438663,27024.842277822205
1645156800000,2022-02-18 04:00:00,1INCH/USD,1.6694,1.6722,1.5608,1.5841,16330.616344,25869.329350530403
1645099200000,2022-02-17 12:00:00,1INCH/USD,1.7663,1.7763,1.611,1.611,9605.62504,15474.66193944
1645070400000,2022-02-17 04:00:00,1INCH/USD,1.7842,1.8093,1.6448,1.6694,13733.593902,22926.8616599988
1645012800000,2022-02-16 12:00:00,1INCH/USD,1.844,1.851,1.7324,1.7663,13141.84317,23212.437591171
1644984000000,2022-02-16 04:00:00,1INCH/USD,1.7739,1.851,1.7739,1.7842,5684.617955,10142.495355310999
1644926400000,2022-02-15 12:00:00,1INCH/USD,1.7565,1.8542,1.748,1.844,23870.847305,44017.84243042
1644897600000,2022-02-15 04:00:00,1INCH/USD,1.7342,1.8018,1.7244,1.7739,17606.076245,31231.4186510055
1644840000000,2022-02-14 12:00:00,1INCH/USD,1.6603,1.7657,1.6536,1.7565,21313.328475,37436.8614663375
1644811200000,2022-02-14 04:00:00,1INCH/USD,1.6395,1.7515,1.6306,1.7342,16565.814368,28728.435276985598
1644753600000,2022-02-13 12:00:00,1INCH/USD,1.7056,1.7056,1.6161,1.6603,15633.322922,25956.0060473966
1644724800000,2022-02-13 04:00:00,1INCH/USD,1.6769,1.7056,1.6161,1.6395,15873.707026,26024.942669127
1644667200000,2022-02-12 12:00:00,1INCH/USD,1.6881,1.7242,1.6505,1.7056,5210.188288,8886.497144012801
1644638400000,2022-02-12 04:00:00,1INCH/USD,1.7195,1.7242,1.6505,1.6769,6531.497453,10952.6680789357
1644580800000,2022-02-11 12:00:00,1INCH/USD,1.8083,1.8415,1.6566,1.6881,27192.951979,45904.4222357499
1644552000000,2022-02-11 04:00:00,1INCH/USD,1.7799,1.8415,1.6812,1.7195,31431.775186,54046.937432327
1644494400000,2022-02-10 12:00:00,1INCH/USD,1.8979,1.911,1.7528,1.8083,93889.941754,169781.1816737582
1644465600000,2022-02-10 04:00:00,1INCH/USD,1.9156,1.9314,1.7528,1.7799,88455.699751,157442.2999868049
1644408000000,2022-02-09 12:00:00,1INCH/USD,1.8922,1.9534,1.8827,1.8979,10306.487052,19560.6817759908
1644379200000,2022-02-09 04:00:00,1INCH/USD,1.8526,1.941,1.8526,1.9156,2277.133381,4362.0767046436
1644321600000,2022-02-08 12:00:00,1INCH/USD,1.8414,1.9096,1.7889,1.8922,39844.847269,75394.4200024018
1644292800000,2022-02-08 04:00:00,1INCH/USD,1.9607,1.9828,1.7889,1.8526,54645.660364,101236.55039034641
1644235200000,2022-02-07 12:00:00,1INCH/USD,1.8766,1.9828,1.8161,1.8414,36583.61069,67365.060724566
1644206400000,2022-02-07 04:00:00,1INCH/USD,1.8568,1.9767,1.8409,1.9607,23502.362358,46081.0818753306
1644148800000,2022-02-06 12:00:00,1INCH/USD,1.8197,1.8924,1.7597,1.8766,17378.913324,32613.268743818404
1644120000000,2022-02-06 04:00:00,1INCH/USD,1.8324,1.8649,1.7597,1.8568,15296.835986,28403.1650588048
1644062400000,2022-02-05 12:00:00,1INCH/USD,1.8104,1.857,1.7474,1.8197,22576.324228,41082.137197691605
1644033600000,2022-02-05 04:00:00,1INCH/USD,1.7964,1.857,1.7474,1.8324,27088.471076,49636.914399662404
1643976000000,2022-02-04 12:00:00,1INCH/USD,1.6958,1.8446,1.6505,1.8104,56111.478129,101584.22000474161
1643947200000,2022-02-04 04:00:00,1INCH/USD,1.6654,1.7998,1.6505,1.7964,58603.694707,105275.67717165481
1643889600000,2022-02-03 12:00:00,1INCH/USD,1.616,1.7197,1.5872,1.6958,18504.689874,31380.2530883292
1643860800000,2022-02-03 04:00:00,1INCH/USD,1.6088,1.6704,1.5855,1.6654,12240.33024,20385.045981696
1643803200000,2022-02-02 12:00:00,1INCH/USD,1.7226,1.7475,1.5855,1.616,18359.047521,29668.220793936
1643774400000,2022-02-02 04:00:00,1INCH/USD,1.7035,1.7035,1.6046,1.6088,12418.376244,19978.6837013472
1643716800000,2022-02-01 12:00:00,1INCH/USD,1.6668,1.7434,1.6559,1.7226,16654.741453,28689.457626937798
1643688000000,2022-02-01 04:00:00,1INCH/USD,1.709,1.7434,1.6422,1.7035,20769.472685,35380.7967188975
1643630400000,2022-01-31 12:00:00,1INCH/USD,1.6229,1.7142,1.6031,1.6668,37739.843393,62904.77096745241
1643601600000,2022-01-31 04:00:00,1INCH/USD,1.5935,1.7135,1.5763,1.709,33241.594694,56809.885332046004
1643544000000,2022-01-30 12:00:00,1INCH/USD,1.7107,1.7126,1.5763,1.6229,11257.703481,18270.1269793149
1643515200000,2022-01-30 04:00:00,1INCH/USD,1.7048,1.7298,1.5764,1.5935,10451.678037,16654.7489519595
1643457600000,2022-01-29 12:00:00,1INCH/USD,1.6972,1.7434,1.6626,1.7107,8387.803809,14349.0159760563
1643428800000,2022-01-29 04:00:00,1INCH/USD,1.707,1.7434,1.6626,1.7048,10966.626747,18695.9052782856
1643371200000,2022-01-28 12:00:00,1INCH/USD,1.579,1.7225,1.5572,1.6972,9392.711028,15941.3091567216
1643342400000,2022-01-28 04:00:00,1INCH/USD,1.5926,1.7225,1.5551,1.707,17169.985481,29309.165216067002
1643284800000,2022-01-27 12:00:00,1INCH/USD,1.6167,1.6536,1.5232,1.579,21794.250428,34413.121425812
1643256000000,2022-01-27 04:00:00,1INCH/USD,1.561,1.6536,1.5232,1.5926,12555.486499,19995.8677983074
1643198400000,2022-01-26 12:00:00,1INCH/USD,1.664,1.8014,1.5497,1.6167,19354.712753,31290.7641077751
1643169600000,2022-01-26 04:00:00,1INCH/USD,1.6212,1.7656,1.5497,1.561,13392.379336,20905.504143496
1643112000000,2022-01-25 12:00:00,1INCH/USD,1.5781,1.6645,1.5307,1.664,30655.308299,51010.433009536
1643083200000,2022-01-25 04:00:00,1INCH/USD,1.5712,1.6219,1.5307,1.6212,26865.501082,43554.3503541384
1643025600000,2022-01-24 12:00:00,1INCH/USD,1.4789,1.6044,1.4211,1.5781,42864.419445,67644.3403261545
1642996800000,2022-01-24 04:00:00,1INCH/USD,1.629,1.6339,1.4211,1.5712,47410.496998,74491.3728832576
1642939200000,2022-01-23 12:00:00,1INCH/USD,1.6716,1.6957,1.4613,1.4789,26134.473382,38650.2726846398
1642910400000,2022-01-23 04:00:00,1INCH/USD,1.6109,1.7116,1.5961,1.629,21650.374917,35268.460739793
1642852800000,2022-01-22 12:00:00,1INCH/USD,1.6288,1.7116,1.5407,1.6716,39950.149096,66780.6692288736
1642824000000,2022-01-22 04:00:00,1INCH/USD,1.8037,1.8168,1.515,1.6109,54407.41449,87644.904001941
1642766400000,2022-01-21 12:00:00,1INCH/USD,1.9468,1.9468,1.515,1.6288,95116.888318,154926.3876923584
1642737600000,2022-01-21 04:00:00,1INCH/USD,1.9393,1.9871,1.7106,1.8037,89685.473295,161765.68818219152
1642680000000,2022-01-20 12:00:00,1INCH/USD,2.1596,2.2374,1.9145,1.9468,51246.871651,99767.40973016681
1642651200000,2022-01-20 04:00:00,1INCH/USD,2.1173,2.2374,1.9145,1.9393,41472.92519,80428.443820967
1642593600000,2022-01-19 12:00:00,1INCH/USD,2.1173,2.1771,2.0842,2.1596,18208.670689,39323.4452199644
1642564800000,2022-01-19 04:00:00,1INCH/USD,2.1165,2.1356,2.0842,2.1173,10869.250111,23013.4632600203
1642507200000,2022-01-18 12:00:00,1INCH/USD,2.1809,2.2112,2.0613,2.1173,39346.564872,83308.48180348561
1642478400000,2022-01-18 04:00:00,1INCH/USD,2.2203,2.2332,2.1069,2.1165,41622.388892,88093.786089918
1642420800000,2022-01-17 12:00:00,1INCH/USD,2.3341,2.3429,2.1517,2.1809,30121.584212,65692.1630079508
1642392000000,2022-01-17 04:00:00,1INCH/USD,2.3327,2.3624,2.2069,2.2203,26552.843459,58955.2783320177
1642334400000,2022-01-16 12:00:00,1INCH/USD,2.4291,2.4586,2.3125,2.3341,16336.545075,38131.1298595575
1642305600000,2022-01-16 04:00:00,1INCH/USD,2.4104,2.4601,2.3327,2.3327,22638.288637,52808.3359035299
1642248000000,2022-01-15 12:00:00,1INCH/USD,2.3757,2.4601,2.346,2.4291,19503.50421,47375.962076511
1642219200000,2022-01-15 04:00:00,1INCH/USD,2.3664,2.4404,2.3416,2.4104,10691.492727,25770.7740691608
1642161600000,2022-01-14 12:00:00,1INCH/USD,2.2881,2.4252,2.2667,2.3757,19533.061559,46404.69434571631
1642132800000,2022-01-14 04:00:00,1INCH/USD,2.3765,2.4512,2.2667,2.3664,122251.92447,289296.954065808
1642075200000,2022-01-13 12:00:00,1INCH/USD,2.3928,2.4581,2.273,2.2881,152456.405902,348835.5023443662
1642046400000,2022-01-13 04:00:00,1INCH/USD,2.4692,2.5201,2.3228,2.3765,62076.675563,147525.2194754695
1641960000000,2022-01-12 04:00:00,1INCH/USD,2.1606,2.4928,2.1606,2.4692,57444.435197,141841.79938843238
1641873600000,2022-01-11 04:00:00,1INCH/USD,2.102,2.2189,2.0355,2.1606,26761.415797,57820.714970998204
1641787200000,2022-01-10 04:00:00,1INCH/USD,2.1559,2.1861,1.9707,2.102,45743.961828,96153.807762456
1641700800000,2022-01-09 04:00:00,1INCH/USD,2.1416,2.1999,2.0918,2.1559,7831.44251,16883.806907308997
1641614400000,2022-01-08 04:00:00,1INCH/USD,2.2084,2.2392,2.0355,2.1416,59187.429915,126755.799905964
1641528000000,2022-01-07 04:00:00,1INCH/USD,2.2004,2.2521,2.12,2.2084,69862.062457,154283.37873003882
1641441600000,2022-01-06 04:00:00,1INCH/USD,2.2354,2.3847,2.1929,2.2004,30350.29405,66782.78702762001
1641355200000,2022-01-05 04:00:00,1INCH/USD,2.5486,2.5769,2.2081,2.2354,91021.941614,203470.44828393558
1641268800000,2022-01-04 04:00:00,1INCH/USD,2.5259,2.5976,2.4632,2.5486,26860.295186,68456.1483110396
1641182400000,2022-01-03 04:00:00,1INCH/USD,2.5678,2.6598,2.4919,2.5259,55386.632777,139901.0957314243
1641096000000,2022-01-02 04:00:00,1INCH/USD,2.5056,2.5875,2.4664,2.5678,26497.354362,68039.9065307436
1641009600000,2022-01-01 04:00:00,1INCH/USD,2.4257,2.5368,2.3982,2.5056,20354.812261,51001.01760116159
1640923200000,2021-12-31 04:00:00,1INCH/USD,2.4373,2.5131,2.3456,2.4257,39976.312458,96970.5411293706
1640836800000,2021-12-30 04:00:00,1INCH/USD,2.3663,2.525,2.3658,2.4373,41507.611825,101166.5023010725
1640750400000,2021-12-29 04:00:00,1INCH/USD,2.5833,2.5915,2.3392,2.3663,48861.630816,115621.27699990079
1640664000000,2021-12-28 04:00:00,1INCH/USD,2.7032,2.7332,2.5242,2.5833,33625.251838,86864.11307310539
1640577600000,2021-12-27 04:00:00,1INCH/USD,2.8087,2.9801,2.6611,2.7032,39182.352316,105917.73478061118
1640491200000,2021-12-26 04:00:00,1INCH/USD,2.6438,2.8184,2.639,2.8087,20846.797872,58552.4011830864
1640404800000,2021-12-25 04:00:00,1INCH/USD,2.7214,2.7913,2.6315,2.6438,36354.36558,96113.671720404
1640318400000,2021-12-24 04:00:00,1INCH/USD,2.7608,2.9811,2.6942,2.7214,36511.002471,99361.0421245794
1640232000000,2021-12-23 04:00:00,1INCH/USD,2.5804,2.8984,2.5599,2.7608,66503.415838,183602.6304455504
1640145600000,2021-12-22 04:00:00,1INCH/USD,2.4558,2.6067,2.4416,2.5804,13057.597405,33693.824343862005
1640059200000,2021-12-21 04:00:00,1INCH/USD,2.4199,2.4796,2.4043,2.4558,25582.127862,62824.589603499604
1639972800000,2021-12-20 04:00:00,1INCH/USD,2.4116,2.4342,2.3019,2.4199,21589.376571,52244.132364162906
1639886400000,2021-12-19 04:00:00,1INCH/USD,2.5002,2.5207,2.3952,2.4116,16259.714557,39211.9276256612
1639800000000,2021-12-18 04:00:00,1INCH/USD,2.4865,2.6146,2.4461,2.5002,29551.404157,73884.4206733314
1639713600000,2021-12-17 04:00:00,1INCH/USD,2.6103,2.6495,2.3933,2.4865,39869.540643,99135.6128088195
1639627200000,2021-12-16 04:00:00,1INCH/USD,2.5628,2.6774,2.5382,2.6103,16901.104533,44116.9531624899
1639540800000,2021-12-15 04:00:00,1INCH/USD,2.4954,2.5938,2.331,2.5628,22851.087078,58562.76596349841
1639454400000,2021-12-14 04:00:00,1INCH/USD,2.4462,2.5875,2.4071,2.4954,47850.659378,119406.5354118612
1639368000000,2021-12-13 04:00:00,1INCH/USD,2.5103,2.6538,2.2314,2.4462,74373.10234,181931.482944108
1639281600000,2021-12-12 04:00:00,1INCH/USD,2.5467,2.6065,2.4873,2.5103,15120.082389,37955.9428211067
1639195200000,2021-12-11 04:00:00,1INCH/USD,2.6035,2.6064,2.5209,2.5467,17145.231609,43663.761338640295
1639108800000,2021-12-10 04:00:00,1INCH/USD,2.5141,2.6194,2.4677,2.6035,35834.284863,93294.5606408205
1639022400000,2021-12-09 04:00:00,1INCH/USD,2.8251,2.8251,2.4999,2.5141,29268.979864,73585.1422760824
1638936000000,2021-12-08 04:00:00,1INCH/USD,2.6569,2.9651,2.5674,2.8251,109089.087557,308187.5812572807
1638849600000,2021-12-07 04:00:00,1INCH/USD,2.8003,2.8477,2.6453,2.6569,27207.893196,72288.6514324524
1638763200000,2021-12-06 04:00:00,1INCH/USD,2.6072,2.8608,2.3875,2.8003,66909.183969,187365.7878683907
1638676800000,2021-12-05 04:00:00,1INCH/USD,2.6661,2.8234,2.4863,2.6072,121841.116832,317664.1598043904
1638590400000,2021-12-04 04:00:00,1INCH/USD,2.9258,3.0029,2.03,2.6661,139772.698765,372647.99217736657
1638504000000,2021-12-03 04:00:00,1INCH/USD,3.4224,3.5014,2.8447,2.9258,107479.806782,314464.41868277563
1638417600000,2021-12-02 04:00:00,1INCH/USD,3.4849,3.6362,3.3746,3.4224,25115.0472,85953.73753728
1638331200000,2021-12-01 04:00:00,1INCH/USD,3.5822,3.8834,3.4067,3.4849,82078.18666128,286034.27269589464
1638244800000,2021-11-30 04:00:00,1INCH/USD,3.6624,3.7257,3.515,3.5822,25319.15671542,90698.28318597752
1638158400000,2021-11-29 04:00:00,1INCH/USD,3.628,3.784,3.5839,3.6624,57397.71729385,210213.39981699624
1638072000000,2021-11-28 04:00:00,1INCH/USD,3.5081,3.6839,3.3833,3.628,27365.17212056,99280.84445339169
1637985600000,2021-11-27 04:00:00,1INCH/USD,3.7391,3.8031,3.5048,3.5081,18670.21671458,65496.987256418106
1637899200000,2021-11-26 04:00:00,1INCH/USD,4.1305,4.1405,3.5948,3.7391,62048.13735803,232004.19039540997
1637812800000,2021-11-25 04:00:00,1INCH/USD,4.0519,4.3003,3.985,4.1305,49899.22279479,206108.7397538801
1637726400000,2021-11-24 04:00:00,1INCH/USD,3.9197,4.115,3.9,4.0519,41557.48481589,168386.77272550468
1637640000000,2021-11-23 04:00:00,1INCH/USD,3.859,4.1082,3.7608,3.9197,47184.67527772,184949.7716860791
1637553600000,2021-11-22 04:00:00,1INCH/USD,3.8714,4.0002,3.7634,3.859,14079.78525126,54333.89128461234
1637467200000,2021-11-21 04:00:00,1INCH/USD,3.8639,4.1485,3.8361,3.8714,37760.76597799,146187.02940719048
1637380800000,2021-11-20 04:00:00,1INCH/USD,3.8442,4.0304,3.7714,3.8639,27354.78895804,105696.16905497076
1637294400000,2021-11-19 04:00:00,1INCH/USD,3.5346,3.9413,3.5346,3.8442,30363.21889911,116722.28609195867
1637208000000,2021-11-18 04:00:00,1INCH/USD,3.949,3.949,3.4956,3.5346,22037.75093066,77894.63443951085
1637121600000,2021-11-17 04:00:00,1INCH/USD,3.7143,3.9934,3.6957,3.949,25640.93105363,101256.03673078486
1637035200000,2021-11-16 04:00:00,1INCH/USD,3.9411,4.0105,3.6636,3.7143,73620.14265463,273447.2958620922
1636948800000,2021-11-15 04:00:00,1INCH/USD,4.2904,4.3528,3.85,3.9411,39944.13194602,157423.81841245943
1636862400000,2021-11-14 04:00:00,1INCH/USD,4.2418,4.3227,4.1486,4.2904,29369.63925312,126007.50025158605
1636776000000,2021-11-13 04:00:00,1INCH/USD,4.1357,4.3118,4.1061,4.2418,19156.03249701,81256.05864581701
1636689600000,2021-11-12 04:00:00,1INCH/USD,4.2172,4.2257,4.1054,4.1357,9495.2169493,39269.36873722001
1636603200000,2021-11-11 04:00:00,1INCH/USD,4.1467,4.4803,4.1091,4.2172,42950.37899318,181130.3382900387
1636516800000,2021-11-10 04:00:00,1INCH/USD,4.3831,4.7345,3.7364,4.1467,141468.64964945,586628.0495013744
1636430400000,2021-11-09 04:00:00,1INCH/USD,4.4886,4.6118,4.3525,4.3831,42635.39500092,186875.19982853244
1636344000000,2021-11-08 04:00:00,1INCH/USD,4.5019,4.6485,4.4301,4.4886,39331.1232668,176541.67989535848
1636257600000,2021-11-07 04:00:00,1INCH/USD,4.4464,4.6216,4.3721,4.5019,34267.84790251,154270.42447230977
1636171200000,2021-11-06 04:00:00,1INCH/USD,4.408,4.4628,4.1456,4.4464,53186.02274006,236486.33151140276
1636084800000,2021-11-05 04:00:00,1INCH/USD,4.4723,4.6114,4.3679,4.408,33022.97646061,145565.2802383689
1635998400000,2021-11-04 04:00:00,1INCH/USD,4.4601,4.5998,4.2734,4.4723,116579.54091815,521378.6808482422
1635912000000,2021-11-03 04:00:00,1INCH/USD,4.5485,4.5605,4.3286,4.4601,65114.58056192,290417.54076421936
1635825600000,2021-11-02 04:00:00,1INCH/USD,4.4502,4.7713,4.4348,4.5485,91617.53929487,416722.37748271617
1635739200000,2021-11-01 04:00:00,1INCH/USD,4.2615,4.669,4.2395,4.4502,55877.02268536,248663.92635438908
1635652800000,2021-10-31 04:00:00,1INCH/USD,4.5005,4.6008,4.2615,4.2615,55569.48310728,236809.35226167372
1635566400000,2021-10-30 04:00:00,1INCH/USD,4.9124,4.9124,4.4736,4.5005,15635.94234954,70369.55854410477
1635480000000,2021-10-29 04:00:00,1INCH/USD,5.1842,5.2162,4.8755,4.9124,103341.43323506,507654.4566239087
1635393600000,2021-10-28 04:00:00,1INCH/USD,5.0035,5.6216,4.7485,5.1842,243146.90055383,1260522.1618511654
1635307200000,2021-10-27 04:00:00,1INCH/USD,3.9548,5.335,3.9548,5.0035,44985.0543948,225082.7196643818
1635220800000,2021-10-26 04:00:00,1INCH/USD,4.1263,4.1871,3.8755,3.9548,73224.48046191,289588.1753307617
1635134400000,2021-10-25 04:00:00,1INCH/USD,3.9511,4.2,3.9237,4.1263,103185.28014271,425773.42145286425
1635048000000,2021-10-24 04:00:00,1INCH/USD,4.0273,4.0366,3.6895,3.9511,50662.30295939,200171.82522284583
1634961600000,2021-10-23 04:00:00,1INCH/USD,4.0265,4.0665,3.8,4.0273,62876.27553165,253221.62444861405
1634875200000,2021-10-22 04:00:00,1INCH/USD,4.389,4.3922,3.9,4.0265,71792.61648836,289072.9702903816
1634788800000,2021-10-21 04:00:00,1INCH/USD,4.3855,4.4968,4.0522,4.389,109420.26788967,480245.55576776166
1634702400000,2021-10-20 04:00:00,1INCH/USD,3.6585,4.5529,3.6585,4.3855,208488.49048071,914326.2750031537
1634616000000,2021-10-19 04:00:00,1INCH/USD,3.4895,3.7847,3.4734,3.6585,103288.1962259,377879.86589245516
1634529600000,2021-10-18 04:00:00,1INCH/USD,3.6105,3.6499,3.3023,3.4895,60844.25341425,212316.0222890254
1634443200000,2021-10-17 04:00:00,1INCH/USD,3.212,3.6184,3.2076,3.6105,109026.49695237,393640.16724653187
1634356800000,2021-10-16 04:00:00,1INCH/USD,3.2702,3.3327,3.1592,3.212,31678.49922966,101751.33952566792
1634270400000,2021-10-15 04:00:00,1INCH/USD,3.2812,3.3196,3.0402,3.2702,86276.12606294,282140.1874510264
1634184000000,2021-10-14 04:00:00,1INCH/USD,3.0126,3.3821,3.0126,3.2812,18271.36229766,59951.993971082
1634097600000,2021-10-13 04:00:00,1INCH/USD,2.9274,3.0281,2.8204,3.0126,49658.83875016,149602.21761873201
1634011200000,2021-10-12 04:00:00,1INCH/USD,2.7676,2.9429,2.6973,2.9274,28999.67677631,84893.6537949699
1633924800000,2021-10-11 04:00:00,1INCH/USD,3.0335,3.0335,2.7644,2.7676,62622.2466267,173313.3297640549
1633838400000,2021-10-10 04:00:00,1INCH/USD,3.1327,3.1774,2.9212,3.0335,12214.54263171,37052.81507329228
1633752000000,2021-10-09 04:00:00,1INCH/USD,3.1917,3.2449,3.1013,3.1327,19580.60603463,61340.164524685395
1633665600000,2021-10-08 04:00:00,1INCH/USD,3.1165,3.2911,3.0959,3.1917,51475.71686918,164295.04553136183
1633579200000,2021-10-07 04:00:00,1INCH/USD,3.0438,3.258,3.0342,3.1165,49825.95233206,155282.58044286497
1633492800000,2021-10-06 04:00:00,1INCH/USD,3.1658,3.2518,3.021,3.0438,58950.96238933,179434.93932064268
1633406400000,2021-10-05 04:00:00,1INCH/USD,3.2149,3.3643,3.1388,3.1658,80609.60589448,255193.89034074478
1633320000000,2021-10-04 04:00:00,1INCH/USD,2.9826,3.281,2.9167,3.2149,63822.84380543,205184.06055007692
1633233600000,2021-10-03 04:00:00,1INCH/USD,3.1219,3.246,2.9713,2.9826,42944.84787902,128087.30328396507
1633147200000,2021-10-02 04:00:00,1INCH/USD,2.8316,3.1641,2.8153,3.1219,85736.20281948,267659.8515821346
1633060800000,2021-10-01 04:00:00,1INCH/USD,2.5759,3.0222,2.5607,2.8316,105918.02331797,299917.47482716385
1632974400000,2021-09-30 04:00:00,1INCH/USD,2.6231,2.6521,2.4637,2.5759,90886.14522842,234113.62149388707
1632888000000,2021-09-29 04:00:00,1INCH/USD,2.5188,2.6611,2.388,2.6231,55362.90250162,145222.42955199943
1632801600000,2021-09-28 04:00:00,1INCH/USD,2.5925,2.6133,2.3678,2.5188,26945.43774772,67870.16859895714
1632715200000,2021-09-27 04:00:00,1INCH/USD,2.814,2.8687,2.5028,2.5925,35984.32673812,93289.36706857609
1632628800000,2021-09-26 04:00:00,1INCH/USD,2.3675,2.9079,2.217,2.814,67511.79847725,189978.2009149815
1632542400000,2021-09-25 04:00:00,1INCH/USD,2.5718,2.6089,2.333,2.3675,45440.55356201,107580.51055805868
1632456000000,2021-09-24 04:00:00,1INCH/USD,2.7076,2.7657,2.3773,2.5718,71296.58662936,183360.56149338806
1632369600000,2021-09-23 04:00:00,1INCH/USD,2.6923,2.847,2.5749,2.7076,74614.88844741,202027.27196020732
1632283200000,2021-09-22 04:00:00,1INCH/USD,2.3753,2.6924,2.3753,2.6923,36879.78670509,99291.44974611381
1632196800000,2021-09-21 04:00:00,1INCH/USD,2.5674,2.6582,2.2351,2.3753,112328.16150387,266813.0820201424
1632110400000,2021-09-20 04:00:00,1INCH/USD,2.8078,2.858,2.3858,2.5674,124741.08060397,320260.2503426326
1632024000000,2021-09-19 04:00:00,1INCH/USD,3.0732,3.1392,2.7194,2.8078,43255.03225966,121451.47957867334
1631937600000,2021-09-18 04:00:00,1INCH/USD,3.2033,3.3131,3.0548,3.0732,31069.17502652,95481.78869150126
1631851200000,2021-09-17 04:00:00,1INCH/USD,3.2742,3.2925,3.0165,3.2033,38582.88242484,123592.54727148997
1631764800000,2021-09-16 04:00:00,1INCH/USD,3.2138,3.5155,3.211,3.2742,91856.68013075,300757.1420841016
1631678400000,2021-09-15 04:00:00,1INCH/USD,3.0959,3.3629,3.0959,3.2138,95295.25408864,306259.8875900712
1631592000000,2021-09-14 04:00:00,1INCH/USD,2.9081,3.13,2.8821,3.0959,242827.45063211,751769.5044119493
1631505600000,2021-09-13 04:00:00,1INCH/USD,2.8147,2.9479,2.7125,2.9081,75054.35489185,218265.569460989
1631419200000,2021-09-12 04:00:00,1INCH/USD,2.921,3.1097,2.8147,2.8147,92793.38229576,261185.5331478757
1631332800000,2021-09-11 04:00:00,1INCH/USD,2.8523,3.0242,2.8296,2.921,33031.18287721,96484.0851843304
1631246400000,2021-09-10 04:00:00,1INCH/USD,3.1386,3.1386,2.7369,2.8523,251149.16291549,716352.7573838521
1631160000000,2021-09-09 04:00:00,1INCH/USD,2.9004,3.2007,2.9004,3.1386,104902.29450795,329246.3415426519
1631073600000,2021-09-08 04:00:00,1INCH/USD,2.8778,3.0145,2.8323,2.9004,108539.66811888,314808.4534119995
1630987200000,2021-09-07 04:00:00,1INCH/USD,3.6735,3.7346,2.59,2.8778,251653.86262625,724209.4858658223
1630900800000,2021-09-06 04:00:00,1INCH/USD,3.8244,3.9644,3.5506,3.6735,68368.34192754,251151.10407081817
1630814400000,2021-09-05 04:00:00,1INCH/USD,3.6885,4.0109,3.6885,3.8244,141428.94566067,540880.8597846663
1630728000000,2021-09-04 04:00:00,1INCH/USD,3.5379,3.7785,3.5025,3.6885,105678.00168901,389793.30922991334
1630641600000,2021-09-03 04:00:00,1INCH/USD,3.386,3.6774,3.3106,3.5379,72038.03917375,254863.37879281014
1630555200000,2021-09-02 04:00:00,1INCH/USD,3.3287,3.4371,3.2738,3.386,37870.4295982,128229.27461950519
1630468800000,2021-09-01 04:00:00,1INCH/USD,3.0909,3.3882,3.0909,3.3287,74122.58364198,246731.84416905884
1630382400000,2021-08-31 04:00:00,1INCH/USD,3.1058,3.206,2.983,3.0909,87503.4343605,270464.36526486947
1630296000000,2021-08-30 04:00:00,1INCH/USD,3.0808,3.1682,2.9481,3.1058,46947.46457178,145809.43546703432
1630209600000,2021-08-29 04:00:00,1INCH/USD,3.14,3.2101,3.0665,3.0808,49856.825843,153598.9090571144
1630123200000,2021-08-28 04:00:00,1INCH/USD,3.2739,3.356,3.125,3.14,67288.99551976,211287.44593204642
1630036800000,2021-08-27 04:00:00,1INCH/USD,2.8782,3.279,2.8417,3.2739,83513.40323583,273414.5308537838
1629950400000,2021-08-26 04:00:00,1INCH/USD,3.01,3.0473,2.85,2.8782,32635.28517967,93930.8778041262
1629864000000,2021-08-25 04:00:00,1INCH/USD,3.1175,3.2121,3.003,3.01,29097.15067503,87582.4235318403
